z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
0.00621875,-0.3870773226000008,82.10984906261305,1902.2753979030394,0.17022760510854912,0.03504489615234275,0.0015095272908915416,9.539753207233503e-06,0.0008611597477609398,0.0005541365626246942,0.15916887413618364,3.8803943976633723e-07,2.3536261877560574e-08,3.7256499734152823e-06,2.1020300530678304e-06,2.607443606034655e-05,1.321150594880699e-06,0.0006721666606488146,0.001279423401899182,0.055826974985274294,0.0654980583991526,2.470918346573735e-06,6.475085134838975e-05,1.0802251042823375e-06,4.052295265438482e-08,3.9577440724614585e-06,6.081992326307884e-06,0.010969825790253126,9.810226566062851e-06,0.0002986215887885307,1.0381619750313833e-06,7.097842732425211e-06,2.253161143837067e-05,0.00010536625495312504,2.40175670785155e-05,7.211850570395298e-07,3.7576898089726215e-07,1.5231940484056027e-06,1.1666874540833284e-05,2.2341086895310986e-09,0.00012643037588559364,1.2031433725690625e-09,1.2393785815653428e-07,1.0544183856032641e-07,7.431904130012873e-08,9.638090349300504e-05,7.77656611668109e-09,2.3354381318824944e-09,3.1010860399997828e-06,8.079787940608499e-08,1.068491149966483e-05,1.2009859601487171e-07,0.6593517529240986,0.00842169402699277,3.6126160160227107e-10,3.6842172068670734e-09,1.7582583495406988e-08,4.5746526336940945e-08
0.00625,-0.3953956806689771,81.79444903869064,1921.2311372699476,0.1688425442301384,0.033401133958584114,0.0017567511278665587,1.6215678880826832e-05,0.0010117970406316188,0.0007090431723613432,0.1598130126418524,4.6096743343316104e-07,2.8553363243172956e-08,5.072311001449296e-06,2.753846018022906e-06,2.912135572172812e-05,1.5329253224719775e-06,0.0005966007961480789,0.0009604298301836986,0.05522193725340499,0.06605453254022671,2.9956606866076435e-06,6.69455368872724e-05,1.1747939046897418e-06,4.424200033679592e-08,3.534819373066691e-06,6.524383255389998e-06,0.008966845275383061,7.221812465724397e-06,0.0001808414757549366,7.202919954715493e-07,4.034415478823775e-06,2.6493855466424057e-05,9.826602127425944e-05,2.228949994022633e-05,9.480775950886934e-07,4.3092603594385636e-07,1.5907268058842001e-06,1.0230702886576886e-05,2.646707117722229e-09,0.00013115351957511588,1.4215955639194109e-09,1.2099417252204313e-07,1.1344005397816268e-07,9.308363039587298e-08,9.289340079323873e-05,8.714652434347165e-09,2.8140043470300135e-09,3.1240890958884264e-06,8.747913448138162e-08,1.0363490507610751e-05,1.469747168703625e-07,0.6623192957908144,0.008460974180633464,1.9708416198641626e-10,1.5790024807813454e-09,1.6506837792235456e-08,4.31607976814725e-08
0.00628125,-0.4033484792371027,81.46890603903317,1938.4237946846727,0.16764160519928992,0.031682889802408236,0.002030949193342294,2.781649922286712e-05,0.0012099552595130315,0.0009022530339096547,0.16044696464076813,5.555421343413786e-07,3.470944792205688e-08,6.555497863955371e-06,3.485577525285712e-06,3.168533443216628e-05,1.733861054961808e-06,0.0005147601080317561,0.0007020739630602704,0.05438013253588565,0.06665127623100409,3.565992142857117e-06,6.810540748232948e-05,1.2439404519907716e-06,4.7188311301791356e-08,3.100560266104016e-06,6.7019291653711054e-06,0.00708414243670514,5.188999557583523e-06,0.0001068899365076973,4.834350055732339e-07,2.263927387015124e-06,3.057892070112949e-05,8.95196769754366e-05,1.9957532564163815e-05,1.1900010569541998e-06,4.829839776332838e-07,1.6199363838067812e-06,8.776015183654745e-06,3.109677348254657e-09,0.00013652566320424377,1.7352375337388533e-09,1.1812953911592324e-07,1.2037880250283364e-07,1.136778852203797e-07,8.833194138172995e-05,9.128534283322307e-09,3.3013599581532602e-09,3.111395761668538e-06,9.330749762216468e-08,9.955085359783678e-06,1.7891415223418675e-07,0.6652347573143096,0.008499639826743753,1.0490835171240399e-10,6.714455700093608e-10,1.5392157904409808e-08,4.0312611198462755e-08
0.0063125,-0.4108559477437818,81.13333234365187,1953.518785385513,0.16664551664857039,0.02988580858307919,0.002331225434711878,4.799442425408213e-05,0.0014735548389806783,0.0011425701494086223,0.16106927062432977,6.775855694173437e-07,4.220499243252442e-08,7.965677279058236e-06,4.229554820648189e-06,3.3354019925553726e-05,1.8999251890579265e-06,0.0004294365309662769,0.0004981347855627308,0.05324970243742581,0.067289174792289,4.141983315900452e-06,6.774191558455503e-05,1.2755741695163595e-06,4.8909878695833225e-08,2.6597052793082267e-06,6.541160837351183e-06,0.005366751834910836,3.637211550954351e-06,6.17091696456472e-05,3.087638845572751e-07,1.232261820088022e-06,3.426225957240442e-05,7.910007202814644e-05,1.7123326756637466e-05,1.4147379830520286e-06,5.273617847101864e-07,1.6030574023053766e-06,7.340787825422562e-06,3.6211287916449596e-09,0.00014257708210342024,2.1849098091749835e-09,1.1535515721830124e-07,1.258942224342154e-07,1.3445063510977387e-07,8.256030589677554e-05,8.823787692452126e-09,3.74488273325446e-09,3.0420330552696284e-06,9.774952777950263e-08,9.437961173563993e-06,2.1603468401532437e-07,0.668101433471974,0.008537728496735505,5.2983967213138733e-11,2.7560587801280745e-10,1.4175456019454808e-08,3.662306528453224e-08
0.00634375,-0.4178270456301362,80.78779582680386,1966.136115349709,0.16587867792209482,0.028007559270603746,0.0026545748896041376,8.273095890317404e-05,0.0018269730518983326,0.0014403221714178746,0.1616720700633286,8.328465832951386e-07,5.122873366586798e-08,8.978474880259374e-06,4.856687724450143e-06,3.3560709154054676e-05,1.9939995099240906e-06,0.0003435583623781372,0.0003414619572497173,0.05177617153125946,0.06796469579367795,4.644966538278938e-06,6.518633605541017e-05,1.2552070202035608e-06,4.88275407877657e-08,2.214660228312556e-06,6.003978355207032e-06,0.0038597560380808082,2.4717232619465983e-06,3.465508511273583e-05,1.840861899072478e-07,6.377094560356193e-07,3.667813257904761e-05,6.715015073119316e-05,1.3953989263472648e-05,1.5782911706465652e-06,5.588093518899564e-07,1.5347483735469674e-06,5.965861588422784e-06,4.1748607071496906e-09,0.00014927761337829427,2.8289269275191967e-09,1.1271851805420246e-07,1.2961608218910028e-07,1.5267405719707553e-07,7.551762707049838e-05,7.745061551958323e-09,4.058048508681474e-09,2.8920791336897963e-06,1.0019802992727457e-07,8.789701580761607e-06,2.5726392854776374e-07,0.6709225598323544,0.008575276727047122,2.458337072098046e-11,1.0585973770758239e-10,1.2752581832714021e-08,3.1661092015631865e-08
0.0063750000000000005,-0.42416569043902497,80.43231605204029,1975.8773264081806,0.1653670527018017,0.026051825388042793,0.0029944032462944736,0.00014086280619738124,0.0023022305610042757,0.0018059576587593123,0.16223646692066804,1.025256201620445e-06,6.19273561377707e-08,9.217194201626382e-06,5.1745233986960855e-06,3.1687236034353694e-05,1.9682945271456617e-06,0.00026041972972731033,0.00022470691328282946,0.0499112777129006,0.06866723663509881,4.946492328359984e-06,5.971914647859712e-05,1.168205869430562e-06,4.629418518827974e-08,1.7686895064724095e-06,5.114711164747719e-06,0.002603987199984556,1.6051945049075713e-06,1.8713899383416448e-05,1.0002892363681699e-07,3.0655829505417916e-07,3.6723904835700575e-05,5.409764799093229e-05,1.0681336105648148e-05,1.6351416169341228e-06,5.718883210940105e-07,1.413894036330633e-06,4.692515605030098e-06,4.7577569100449684e-09,0.00015649295625436716,3.7423002555232465e-09,1.103104249020497e-07,1.310944008060459e-07,1.6470157052206065e-07,6.727107509127359e-05,6.0539814431187365e-09,4.124021842758675e-09,2.6413830644088795e-06,1.0002534350263769e-07,7.994476019410985e-06,2.9926401314025123e-07,0.6737006139045278,0.008612310970156805,1.010346793447225e-11,3.67642210069144e-11,1.1002231909972126e-08,2.5359141378835268e-08
0.0064062500000000005,-0.42978749906286706,80.06686636358212,1982.3995228341894,0.16513243905165811,0.024033760330741356,0.003338953995593806,0.00023332536347552834,0.0029388763256453622,0.002246464835507175,0.16272835597066132,1.2550863650696274e-06,7.439431437168442e-08,8.422574913778015e-06,4.986692457599354e-06,2.7410838529888015e-05,1.7835731258896656e-06,0.00018408353174543916,0.00014085845637835714,0.04762885409245328,0.06937615573864177,4.888658779059841e-06,5.09859438094995e-05,1.007762774144932e-06,4.0874446161108104e-08,1.332234881691769e-06,3.981351915847595e-06,0.00162696311769371,9.74747135236808e-07,9.538040202089598e-06,4.814903822242266e-08,1.3333368994701045e-07,3.353576383375087e-05,4.075628099388384e-05,7.582216303287351e-06,1.5570015174909257e-06,5.619657010290382e-07,1.2458227745127317e-06,3.5589136079043396e-06,5.347253171444232e-09,0.00016393632287290758,5.005545890579027e-09,1.0826831775673377e-07,1.2971825840035278e-07,1.6690393779287123e-07,5.806896885249795e-05,4.129598918424911e-09,3.836635852747928e-09,2.285418023901223e-06,9.670356045216769e-08,7.055161523811151e-06,3.3570324246131175e-07,0.6764366188416872,0.00864883855168187,3.5386760837447634e-12,1.113218634452586e-11,8.874393490645246e-09,1.8250295006495475e-08
0.0064375000000000005,-0.4346473968498114,79.69138815755171,1985.537460438065,0.16518308718437225,0.02198481165806949,0.0036707856250931654,0.0003700939152339952,0.003781205463904023,0.0027598005788474875,0.16309807095130271,1.5194048701901353e-06,8.869845013698694e-08,6.672457906097941e-06,4.225070652747394e-06,2.1162688477772875e-05,1.4437639466884747e-06,0.00011916726383062474,8.34699872059228e-05,0.04494546430320877,0.07005888830018403,4.362226616236613e-06,3.957320885113421e-05,7.866529192257745e-07,3.28269160115247e-08,9.27521838992743e-07,2.787124349962594e-06,0.0009307876416886398,5.412936724565809e-07,4.5119452314608454e-06,2.0037147411987015e-08,5.1547316505931164e-08,2.721747849425914e-05,2.8268714041698718e-05,4.924226275574578e-06,1.3523067473618148e-06,5.269595394533735e-07,1.0438341266362801e-06,2.5950626990278422e-06,5.911017340743972e-09,0.0001711468111389185,6.680567512740702e-09,1.0678081845340543e-07,1.2480580240040156e-07,1.574260046867905e-07,4.836426437458883e-05,2.4259864293179832e-09,3.1788043741949353e-09,1.8473432108921928e-06,9.001993827745575e-08,6.005887596002263e-06,3.5834512749724755e-07,0.6791297388936022,0.008684842521803987,1.0448890524897323e-12,2.9239049589053902e-12,6.517729902795956e-09,1.1442851861944702e-08
0.0064531250000000005,-0.4367993332333443,79.49987361930064,1985.882197754183,0.16531029699084157,0.020966700225691654,0.0038239550332627914,0.0004567937945900164,0.004296258714298131,0.0030380286402115065,0.1632148714114055,1.6648677043685198e-06,9.655890726199104e-08,5.613245550352688e-06,3.6842465299977806e-06,1.772578595132728e-05,1.237489152003393e-06,9.238815514496564e-05,6.252645312110209e-05,0.04348012311091868,0.07037418488708212,3.942499027243559e-06,3.349637586729608e-05,6.657637687735973e-07,2.8235013798352735e-08,7.481406570254674e-07,2.224541005011193e-06,0.0006770543146032957,3.844503899167176e-07,2.9578632147667963e-06,1.2012494264894358e-08,2.980882664444622e-08,2.3336222342859688e-05,2.2772905651137568e-05,3.820132423728422e-06,1.2206987727364562e-06,5.009460828807561e-07,9.375670479309399e-07,2.183087042305885e-06,6.169254426679105e-09,0.0001744454795098213,7.68013609585548e-09,1.063403350370117e-07,1.2094019071516982e-07,1.4883907390198625e-07,4.3550271598466985e-05,1.7677425627060368e-09,2.755274159817261e-09,1.616947703127959e-06,8.554793837007823e-08,5.465232368574217e-06,3.622396702045607e-07,0.6804592633500722,0.008702634371883353,5.010675144397016e-13,1.3237358851497937e-12,5.325126400452153e-09,8.556543937965283e-09
0.0064687500000000005,-0.43877516528554433,79.30581031360526,1985.4572279542886,0.16550128756753185,0.019960054124853324,0.0039659092682516935,0.0005554393467831075,0.004878505130194796,0.0033270363576906993,0.16327915913554564,1.819063321669311e-06,1.0489265503876621e-07,4.522659529739545e-06,3.0843654822912535e-06,1.431784979524843e-05,1.0224493790525817e-06,6.96649931030983e-05,4.6013152165359104e-05,0.041947329839321965,0.07066594915619274,3.4427138785459367e-06,2.7477301288675352e-05,5.451894753345827e-07,2.353362710466183e-08,5.877439073503091e-07,1.7179395568930362e-06,0.0004795759433544623,2.6446834226190413e-07,1.8845079524269247e-06,6.87699336582984e-09,1.65598837576235e-08,1.928024308668581e-05,1.7893799833203673e-05,2.8825902402044914e-06,1.0783411709172604e-06,4.700393626675005e-07,8.308290118534775e-07,1.818081735220836e-06,6.406840225307143e-09,0.0001774644052843834,8.782895314214548e-09,1.0613772138552241e-07,1.1611548860317844e-07,1.381953830264954e-07,3.8844544496563806e-05,1.2497640343004806e-09,2.3002898377553997e-09,1.3872643848393652e-06,8.041698278299702e-08,4.924673257953073e-06,3.605829577861322e-07,0.6817765469319005,0.008720273167262375,2.2661113071168107e-13,5.699389345349109e-13,4.209896607364261e-09,6.127431073697466e-09
0.0064843750000000006,-0.4405884970930115,79.10919674233439,1984.3267284215754,0.1657506226118261,0.018971994779317627,0.004094186845785717,0.0006651662761821322,0.005531904615345445,0.0036226471556069905,0.16328461447674292,1.9830495878061885e-06,1.1369235453574062e-07,3.486499173263279e-06,2.4761824217438154e-06,1.1141204883889326e-05,8.131972060509595e-07,5.102202685653178e-05,3.3221547972432186e-05,0.04036407391397167,0.07092818557040628,2.8999808369507853e-06,2.1815026232300268e-05,4.3130180787241444e-07,1.8975279777397114e-08,4.4900303057644895e-07,1.2813697748332187e-06,0.00033028017388137687,1.758817846624921e-07,1.1627922079242465e-06,3.7427667939915545e-09,8.781654301074057e-09,1.533600686412001e-05,1.3703537186943029e-05,2.11294589379159e-06,9.340328156182428e-07,4.3530684268998587e-07,7.265086072698434e-07,1.4990573864387203e-06,6.619633108029121e-09,0.0001801367746322043,9.981242513298955e-09,1.0621155348323307e-07,1.1040593869043309e-07,1.2614009647398645e-07,3.432325052231002e-05,8.644842686539042e-10,1.8474579829222095e-09,1.1664614523910047e-06,7.47609647159139e-08,4.395050024287436e-06,3.5334864047878915e-07,0.683081123314284,0.008737752099811192,9.584739885563121e-14,2.3089749149750214e-13,3.2150606484967598e-09,4.1952051465311525e-09
0.006500000000000001,-0.4422556890903795,78.91003586975569,1982.5665920233796,0.1660519866175437,0.01800927569205647,0.004206718029989605,0.0007845656576391052,0.00625951806843865,0.003920253131600656,0.16322612094321384,2.1587008477441815e-06,1.2294101375819164e-07,2.5722885364948352e-06,1.907077562622326e-06,8.35204651811255e-06,6.224361041672385e-07,3.624863168882693e-05,2.3488786732403527e-05,0.03874867018187623,0.07115517502337868,2.3566603885460628e-06,1.676173992553111e-05,3.294454866177553e-07,1.4789779788807968e-08,3.332559612432884e-07,9.209313435400889e-07,0.0002205490731016443,1.1262551474896993e-07,6.892725600411229e-07,1.9093868764237842e-09,4.356243318370844e-09,1.1749371625120966e-05,1.022589760584817e-05,1.502502015514624e-06,7.954696775481483e-07,3.980231210542662e-07,6.271874496320557e-07,1.2239436337263604e-06,6.804261401369958e-09,0.00018240818188499264,1.1265035210742924e-08,1.0660270633282693e-07,1.0395537214290553e-07,1.133630271384684e-07,3.0052859489672792e-05,5.915192537687713e-10,1.4279057918931455e-09,9.617123648961268e-07,6.874404593439509e-08,3.88652634730384e-06,3.409801873889927e-07,0.6843725017376904,0.008755064049311763,3.606259881891014e-14,8.325653363103885e-14,2.367017491165354e-09,2.739696365969454e-09
0.006531250000000001,-0.44520390302812307,78.50410251046979,1977.4034015364555,0.16679119450089297,0.016176347637390003,0.0043800535108951535,0.0010468873705692097,0.007943176606284505,0.0045075287546423315,0.16290718015562655,2.552108641291039e-06,1.4271245554977528e-07,1.2299279770862513e-06,1.0098618012283218e-06,4.2650828807265965e-06,3.302430284532787e-07,1.7010856438983325e-05,1.1328891646812391e-05,0.035475315887183584,0.07148886623293897,1.4044412636602399e-06,9.00157501016482e-06,1.7494636232185711e-07,8.20256620241847e-09,1.699879313260044e-07,4.4297192412096953e-07,9.362161713100518e-05,4.447535025197069e-08,2.388884907063705e-07,4.697411771681271e-10,1.0473077967727762e-09,6.266311258825652e-06,5.324915694941994e-06,7.150098568320215e-07,5.525486138110204e-07,3.1985141083459657e-07,4.4975840535651914e-07,7.956933785958756e-07,7.081909112060153e-09,0.000185642620004737,1.4054700945191173e-08,1.0845419926554654e-07,8.940632010943589e-08,8.767037503983604e-08,2.2414023745972703e-05,2.8754835947894615e-10,7.658079806211585e-10,6.160100096987148e-07,5.61804356933538e-08,2.9576581567181157e-06,3.0338119384790427e-07,0.6869157564778854,0.00878918509271925,5.52640699318746e-15,1.2068030810760017e-14,1.2092659114255476e-09,1.073606111125287e-09
0.006562500000000001,-0.44776466511536356,78.08822146976465,1970.619956569039,0.16766489870946716,0.014501290522961433,0.004477854786044092,0.001326056638450628,0.00993600882517483,0.005052528358876038,0.16230712741006578,3.0099670717445484e-06,1.636003553852248e-07,5.023546299158723e-07,4.626344875147847e-07,1.921272471228029e-06,1.5358455312195456e-07,7.207362314732884e-06,5.106866727364697e-06,0.032271319225681785,0.07163017263291672,7.403188558519093e-07,4.296887620814733e-06,8.198125357345068e-08,4.0279757901570655e-09,7.818162784847051e-08,1.8904678088147226e-07,3.620187454352503e-05,1.6050483573471663e-08,7.629705777235257e-08,9.897165773198672e-11,2.1424107094686272e-10,2.946865721559449e-06,2.536633805642421e-06,3.085527107925659e-07,3.7192073614081984e-07,2.458430503323877e-07,3.089669297595517e-07,5.008565957649542e-07,7.228716922995485e-09,0.0001870543723974996,1.7045299843791373e-08,1.1203900551792394e-07,7.440483546876517e-08,6.474355959113518e-08,1.619774952451746e-05,1.564369779130164e-10,3.5819767906337266e-10,3.6908550316058683e-07,4.411535047100691e-08,2.1870363571807014e-06,2.5589407368678607e-07,0.6894012590662888,0.00882256511270227,6.97174960611637e-16,1.4545874626330579e-15,5.584396109099261e-10,3.715639759306956e-10
0.006593750000000001,-0.45002617656427607,77.6625759960121,1962.6159303501302,0.16864096065745562,0.012996290375350524,0.004502163337673865,0.0016075932245673968,0.012230991529188506,0.005532384758878517,0.1614363484461009,3.5308997783541913e-06,1.8493994871051375e-07,1.7597496714215582e-07,1.8387849141428568e-07,7.652462607515519e-07,6.275407945751666e-08,2.7635981746993824e-06,2.1465065186927783e-06,0.029222547835761184,0.07156126998599473,3.5182740017131023e-07,1.8245947890935483e-06,3.395349604302082e-08,1.753813685845066e-09,3.239868275586432e-08,7.159643525567978e-08,1.2732307989891089e-05,5.317864541220098e-09,2.2673160329614956e-08,1.8505561852659536e-11,3.787831346759374e-11,1.2234718356095378e-06,1.105475034916138e-06,1.204100829659552e-07,2.465439130676626e-07,1.8185909077039438e-07,2.0470933703182606e-07,3.063515982106176e-07,7.249935591060616e-09,0.0001867975974211349,2.0152591314168944e-08,1.175683517260266e-07,6.042807408586263e-08,4.596211320860143e-08,1.1386134537959785e-05,9.573164055455281e-11,1.4623127765059756e-10,2.0842835812929412e-07,3.343308881480176e-08,1.5806184500472888e-06,2.059493614748514e-07,0.6918265017844478,0.008855165508332721,7.53687228020534e-17,1.5219538750086738e-16,2.3472774694027337e-10,1.1560174381619788e-10
0.006625000000000001,-0.4520351903468784,77.22738628607293,1953.6096291190747,0.16970290355517595,0.011656509616337202,0.004460947755663855,0.0018789703654291177,0.01481225968394243,0.005933943690754637,0.16031959092150133,4.104142573307788e-06,2.0615298498650224e-07,4.9036945859391194e-08,5.9198947889346464e-08,2.511132282860152e-07,2.104113304342985e-08,8.993579316195884e-07,7.973068862759073e-07,0.026375715336693837,0.07127727138520622,1.502725801010351e-07,6.488865248276693e-07,1.1671473215264817e-08,6.372669252978573e-10,1.136505585256876e-08,2.208428114999811e-08,3.725196952994498e-06,1.4628598110437241e-09,5.592327629780736e-09,2.6980238548511458e-12,4.759732222352984e-12,4.175549869287315e-07,4.195458552951269e-07,3.919200270072541e-08,1.6168090023401528e-07,1.3031286147625927e-07,1.3139637210482514e-07,1.8173482649521136e-07,7.160173414051433e-09,0.00018515421575519432,2.3310021772378846e-08,1.2512610126223272e-07,4.838804886837659e-08,3.1472843472031926e-08,7.807070526428593e-06,6.225495315736694e-11,4.86292685465657e-11,1.1052284365462305e-07,2.45663853000449e-08,1.1215878175630155e-06,1.5916639642238287e-07,0.6941907611730153,0.00888697131502552,5.421911449260974e-18,1.0682495318139745e-17,8.420007612568544e-11,2.9216031315018094e-11
0.006687500000000001,-0.455340411994099,76.32931874201462,1932.8749673798684,0.1720727535484462,0.009420132018908286,0.0042156878001447075,0.002359504303190341,0.020774974025247826,0.006487350445606759,0.15744128463353174,5.368067855051229e-06,2.4709485444442204e-07,4.5118383846166904e-09,7.2505107580152795e-09,3.3552995295907484e-08,2.8670637700642482e-09,1.211598405124455e-07,1.3685699303433953e-07,0.021326624531478197,0.07008555022263999,4.525041093648861e-08,9.900915055499405e-08,1.6542665458451572e-09,1.0092189740344685e-10,1.731503710611814e-09,2.7204687312926237e-09,4.3733277811492086e-07,1.6525950778616353e-10,5.884113272438713e-10,1.5903708949918546e-13,1.9532435519620637e-13,6.003451544337275e-08,7.237284818624623e-08,5.4681049005652366e-09,7.15418227934254e-08,6.442710928560816e-08,5.396900763413629e-08,6.637944409515531e-08,6.70785106142609e-09,0.00017867430494382307,2.9681815375780855e-08,1.462069008641607e-07,3.1736859858084424e-08,1.3968136310520264e-08,3.5887837795471324e-06,2.8258397983329054e-11,6.401732051123685e-12,3.3457953405178286e-08,1.270548206146869e-08,5.615315493183207e-07,8.86608308061545e-08,0.6987504339479389,0.00894836616501839,1.2677351286374238e-19,2.6236095511926157e-19,1.4058688103734261e-11,3.1443386009736085e-12
0.006750000000000001,-0.4576242754328053,75.39644853074228,1908.3398070183337,0.17480783494542917,0.007643868551330178,0.0038357667725695153,0.00272162995677582,0.02759996128936609,0.006727938361562852,0.15391888005388085,6.7076321326511465e-06,2.8590346322623456e-07,3.3203427496858405e-10,7.323931908437612e-10,3.8760496991704325e-09,3.3309872572491547e-10,1.5035900176827608e-08,2.2265680187038837e-08,0.01711302830145037,0.06816663102793517,2.2621628587894575e-08,1.3503240301024249e-08,2.034708065764288e-10,1.4084636132538362e-11,2.4098721505772864e-10,2.816383829304677e-10,4.574313322964637e-08,1.684634258699453e-11,6.01648903685752e-11,1.1605478804179616e-14,7.462475024330714e-15,7.407467568812318e-09,1.1555545454214433e-08,6.797355277108707e-10,3.1360494819183354e-08,3.082789551782665e-08,2.1656665066100912e-08,2.406320596389303e-08,6.0311020936056745e-09,0.00016998018224450028,3.604229122360554e-08,1.7373613133076797e-07,2.211427627561763e-08,5.728282467309734e-09,1.5898082309086468e-06,1.2425190365664324e-11,7.05996413939419e-13,1.0123121391811216e-08,6.213884110561707e-09,2.7526965273270405e-07,4.5398106115662847e-08,0.7030861050649219,0.009006793610294618,2.763062518803382e-21,6.324612910907636e-21,2.1517579401312843e-12,3.3133511348686023e-13
0.006812500000000001,-0.4587511604259007,74.43037517204733,1879.6406668061818,0.17797882229997986,0.006208553995318686,0.0033893676522345475,0.0029515833510164458,0.03510576014363572,0.006700502055946773,0.14990630192598037,8.098870364834513e-06,3.2416853823857473e-07,2.13378228673674e-11,6.553633939323109e-11,4.125851320445189e-10,3.544310135230779e-11,1.8411807109477516e-09,3.5810884264437825e-09,0.013636495071990887,0.06565455558309256,1.4969403132889364e-08,1.7770641480721492e-09,2.339837200900232e-11,1.8683634424617285e-12,3.2735483543996795e-11,2.5895912550277157e-11,4.468380029079073e-09,1.6133863538646282e-12,6.156420833080245e-12,1.030230154784187e-15,2.964977060724981e-16,8.280326479967339e-10,1.7844775148471122e-09,7.868883246327664e-11,1.4056819717290391e-08,1.4993236323993805e-08,8.678223445939328e-09,8.870560456476178e-09,5.246611803725634e-09,0.00016032425857308695,4.250793039467325e-08,2.0608603115679762e-07,1.684892721662009e-08,2.227004999526621e-09,6.934282510125772e-07,5.341543696672622e-12,6.98842210166438e-14,3.1617978030789603e-09,2.938770279253489e-09,1.3354468614061636e-07,2.2002291383657602e-08,0.707214482198958,0.009062446172554901,5.983596297843217e-23,1.5724427969426266e-22,3.18962141657885e-13,3.544636206689543e-14
0.006875000000000001,-0.45859001139628836,73.43251602482201,1846.4537131829868,0.18166485360373597,0.005031221648909016,0.0029237039958942275,0.003052371276217616,0.04313905624942439,0.006454427220193497,0.145498523745309,9.550111220283536e-06,3.6425512841272423e-07,1.2984738127151708e-12,5.567567286833645e-12,4.3122496874967775e-11,3.6984064860635716e-12,2.343221254750719e-10,5.883296598054577e-10,0.010792773063475055,0.06267985463984432,1.0485613434909538e-08,2.5111115917771983e-10,2.681975811158728e-12,2.5150573208878827e-13,4.6088862201079335e-12,2.206962568529947e-12,4.2347086567760037e-10,1.504407870603931e-13,6.453003217527457e-13,1.0373868341100935e-16,1.3753091183069412e-17,8.838171650432573e-11,2.759027493163073e-10,8.831692869914145e-12,6.689910040583279e-09,7.800797723649065e-09,3.5165841913542768e-09,3.3719681810834855e-09,4.4364582158475816e-09,0.0001503724842778289,4.9290498369584906e-08,2.4168396201100704e-07,1.3954916063386567e-08,8.364011557133498e-10,3.0291126762154075e-07,2.2942043726079792e-12,6.647965443117319e-15,1.0360963747337943e-09,1.367647801236671e-09,6.469486552431562e-08,1.032664542615166e-08,0.7111515439541852,0.00911551301535405,1.3417272688807712e-24,4.1649875941516125e-24,4.790152194990691e-14,3.940743269470621e-15
0.006937500000000001,-0.4570312719811167,72.40414244911372,1808.5512798289906,0.18594989116395402,0.004057000376448609,0.002469217749030639,0.003036337087745836,0.051573564436239054,0.006037262180877895,0.14075151794004262,1.1089407387772873e-05,4.091096208149816e-07,8.204166163843882e-14,4.795717787619147e-13,4.705359698305935e-12,4.010428194713504e-13,3.191516445015054e-11,1.0070509237427165e-10,0.008487412985221973,0.0593572436505126,7.322227811886133e-09,4.618332912328297e-11,3.2021865516541057e-13,3.595649017149373e-14,7.023696559720125e-13,1.797802216539892e-13,4.0098769025799204e-11,1.403721937348673e-14,7.045932375371319e-14,1.1429008333496939e-17,8.48454117686235e-19,9.42790208359044e-12,4.361701476798412e-11,9.92398645671681e-13,3.438361687842127e-09,4.4916610218647875e-09,1.4464861267956305e-09,1.324282908580934e-09,3.6546720597186964e-09,0.0001404529193626027,5.6676842815696865e-08,2.7877458544074953e-07,1.2266723217817723e-08,3.056895259174815e-10,1.3357494597393644e-07,9.977470564578457e-13,6.489149399716559e-16,3.5558530125892785e-10,6.310823643035735e-10,3.140717216070369e-08,4.748145659175198e-09,0.714911782682156,0.00916616877595246,3.225735532546831e-26,1.2062131723818134e-25,7.510290236295224e-15,4.617677358908025e-16
0.007,-0.4539919462011325,71.34642738236928,1765.8132515836699,0.1909235268512322,0.0032486883103033785,0.002044641166830834,0.002920829095000351,0.06030114584844185,0.0054946744830547,0.13570013126609734,1.2756932254674768e-05,4.6254577045189724e-07,4.964062011718156e-15,3.5262308206687736e-14,4.5119022109392627e-13,3.725192934323476e-14,3.756064335249916e-12,1.469868843276945e-11,0.006637995151874353,0.05578450076648503,5.048081111821729e-09,1.3009179796207823e-11,3.258291886606459e-14,4.471128450753933e-15,9.472725886963996e-14,1.0605398727117009e-14,2.8793218603873255e-12,9.981089243193463e-16,6.131972257366924e-15,1.0328387904790133e-18,5.560714216428734e-20,7.979752986108803e-13,5.6806211380289694e-12,8.609598562822648e-14,1.8713882427192075e-09,2.844109791040992e-09,5.878473740690605e-10,5.141225924536977e-10,2.9350971261451292e-09,0.00013072458835763925,6.50563301103547e-08,3.150894763672267e-07,1.1177121067723105e-08,1.055749200670697e-10,5.796433890573914e-08,4.3029753933076303e-13,5.4556658948489326e-17,1.183108742794638e-10,2.8176163246930777e-10,1.5019127068003237e-08,2.094320613142697e-09,0.7185083941792862,0.009214574917217796,6.034276126980293e-28,2.695923293973087e-27,9.923817624947734e-16,4.413653181131366e-17
